card_id,set_id,number,name,types,supertype,subtypes,image_url,image_large_url
me3-69,me3,69,Antique Sail Fossil,,Trainer,Item,https://images.scrydex.com/pokemon/me3-69/small,https://images.scrydex.com/pokemon/me3-69/large
me3-68,me3,68,Antique Jaw Fossil,,Trainer,Item,https://images.scrydex.com/pokemon/me3-68/small,https://images.scrydex.com/pokemon/me3-68/large
me3-67,me3,67,Furfrou,Colorless,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-67/small,https://images.scrydex.com/pokemon/me3-67/large
me3-66,me3,66,Fletchling,Colorless,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-66/small,https://images.scrydex.com/pokemon/me3-66/large
me3-65,me3,65,Diggersby,Colorless,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-65/small,https://images.scrydex.com/pokemon/me3-65/large
me3-64,me3,64,Bunnelby,Colorless,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-64/small,https://images.scrydex.com/pokemon/me3-64/large
me3-63,me3,63,Snorlax,Colorless,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-63/small,https://images.scrydex.com/pokemon/me3-63/large
me3-61,me3,61,Raticate,Colorless,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-61/small,https://images.scrydex.com/pokemon/me3-61/large
me3-62,me3,62,Meowth ex,Colorless,Pokémon,Basic | ex,https://images.scrydex.com/pokemon/me3-62/small,https://images.scrydex.com/pokemon/me3-62/large
me3-60,me3,60,Rattata,Colorless,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-60/small,https://images.scrydex.com/pokemon/me3-60/large
me3-54,me3,54,Chien-Pao,Darkness,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-54/small,https://images.scrydex.com/pokemon/me3-54/large
me3-50,me3,50,Gengar,Darkness,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me3-50/small,https://images.scrydex.com/pokemon/me3-50/large
me3-59,me3,59,Klefki,Metal,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-59/small,https://images.scrydex.com/pokemon/me3-59/large
me3-58,me3,58,Aegislash,Metal,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me3-58/small,https://images.scrydex.com/pokemon/me3-58/large
me3-52,me3,52,Drapion,Darkness,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-52/small,https://images.scrydex.com/pokemon/me3-52/large
me3-49,me3,49,Haunter,Darkness,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-49/small,https://images.scrydex.com/pokemon/me3-49/large
me3-48,me3,48,Gastly,Darkness,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-48/small,https://images.scrydex.com/pokemon/me3-48/large
me3-57,me3,57,Doublade,Metal,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-57/small,https://images.scrydex.com/pokemon/me3-57/large
me3-56,me3,56,Honedge,Metal,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-56/small,https://images.scrydex.com/pokemon/me3-56/large
me3-55,me3,55,Mega Skarmory ex,Metal,Pokémon,Basic | MEGA | ex,https://images.scrydex.com/pokemon/me3-55/small,https://images.scrydex.com/pokemon/me3-55/large
me3-53,me3,53,Yveltal ex,Darkness,Pokémon,Basic | ex,https://images.scrydex.com/pokemon/me3-53/small,https://images.scrydex.com/pokemon/me3-53/large
me3-51,me3,51,Skorupi,Darkness,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-51/small,https://images.scrydex.com/pokemon/me3-51/large
me3-47,me3,47,Mega Zygarde ex,Fighting,Pokémon,Basic | MEGA | ex,https://images.scrydex.com/pokemon/me3-47/small,https://images.scrydex.com/pokemon/me3-47/large
me3-46,me3,46,Hawlucha,Fighting,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-46/small,https://images.scrydex.com/pokemon/me3-46/large
me3-45,me3,45,Tyrantrum,Fighting,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me3-45/small,https://images.scrydex.com/pokemon/me3-45/large
me3-44,me3,44,Tyrunt,Fighting,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-44/small,https://images.scrydex.com/pokemon/me3-44/large
me3-43,me3,43,Barbaracle,Fighting,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-43/small,https://images.scrydex.com/pokemon/me3-43/large
me3-42,me3,42,Binacle,Fighting,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-42/small,https://images.scrydex.com/pokemon/me3-42/large
me3-41,me3,41,Landorus,Fighting,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-41/small,https://images.scrydex.com/pokemon/me3-41/large
me3-40,me3,40,Hippowdon,Fighting,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-40/small,https://images.scrydex.com/pokemon/me3-40/large
me3-39,me3,39,Hippopotas,Fighting,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-39/small,https://images.scrydex.com/pokemon/me3-39/large
me3-38,me3,38,Probopass,Fighting,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-38/small,https://images.scrydex.com/pokemon/me3-38/large
me3-31,me3,31,Mega Clefable ex,Psychic,Pokémon,Stage 1 | MEGA | ex,https://images.scrydex.com/pokemon/me3-31/small,https://images.scrydex.com/pokemon/me3-31/large
me3-23,me3,23,Amaura,Water,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-23/small,https://images.scrydex.com/pokemon/me3-23/large
me3-12,me3,12,Decidueye ex,Grass,Pokémon,Stage 2 | ex,https://images.scrydex.com/pokemon/me3-12/small,https://images.scrydex.com/pokemon/me3-12/large
me3-11,me3,11,Dartrix,Grass,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-11/small,https://images.scrydex.com/pokemon/me3-11/large
me3-6,me3,6,Serperior,Grass,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me3-6/small,https://images.scrydex.com/pokemon/me3-6/large
me3-4,me3,4,Snivy,Grass,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-4/small,https://images.scrydex.com/pokemon/me3-4/large
me3-2,me3,2,Ariados,Grass,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-2/small,https://images.scrydex.com/pokemon/me3-2/large
me3-30,me3,30,Clefairy,Psychic,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-30/small,https://images.scrydex.com/pokemon/me3-30/large
me3-29,me3,29,Dedenne,Lightning,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-29/small,https://images.scrydex.com/pokemon/me3-29/large
me3-25,me3,25,Volcanion,Water,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-25/small,https://images.scrydex.com/pokemon/me3-25/large
me3-24,me3,24,Aurorus,Water,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me3-24/small,https://images.scrydex.com/pokemon/me3-24/large
me3-22,me3,22,Lapras ex,Water,Pokémon,Basic | ex,https://images.scrydex.com/pokemon/me3-22/small,https://images.scrydex.com/pokemon/me3-22/large
me3-19,me3,19,Dewgong,Water,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-19/small,https://images.scrydex.com/pokemon/me3-19/large
me3-9,me3,9,Vivillon,Grass,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me3-9/small,https://images.scrydex.com/pokemon/me3-9/large
me3-35,me3,35,Spritzee,Psychic,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-35/small,https://images.scrydex.com/pokemon/me3-35/large
me3-26,me3,26,Shinx,Lightning,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-26/small,https://images.scrydex.com/pokemon/me3-26/large
me3-18,me3,18,Seel,Water,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-18/small,https://images.scrydex.com/pokemon/me3-18/large
me3-14,me3,14,Talonflame,Fire,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me3-14/small,https://images.scrydex.com/pokemon/me3-14/large
me3-13,me3,13,Fletchinder,Fire,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-13/small,https://images.scrydex.com/pokemon/me3-13/large
me3-10,me3,10,Rowlet,Grass,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-10/small,https://images.scrydex.com/pokemon/me3-10/large
me3-5,me3,5,Servine,Grass,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-5/small,https://images.scrydex.com/pokemon/me3-5/large
me3-3,me3,3,Shaymin,Grass,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-3/small,https://images.scrydex.com/pokemon/me3-3/large
me3-37,me3,37,Nosepass,Fighting,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-37/small,https://images.scrydex.com/pokemon/me3-37/large
me3-36,me3,36,Aromatisse,Psychic,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-36/small,https://images.scrydex.com/pokemon/me3-36/large
me3-34,me3,34,Meowstic,Psychic,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-34/small,https://images.scrydex.com/pokemon/me3-34/large
me3-33,me3,33,Espurr,Psychic,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-33/small,https://images.scrydex.com/pokemon/me3-33/large
me3-32,me3,32,Mawile,Psychic,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-32/small,https://images.scrydex.com/pokemon/me3-32/large
me3-28,me3,28,Luxray,Lightning,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me3-28/small,https://images.scrydex.com/pokemon/me3-28/large
me3-27,me3,27,Luxio,Lightning,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-27/small,https://images.scrydex.com/pokemon/me3-27/large
me3-21,me3,21,Mega Starmie ex,Water,Pokémon,Stage 1 | MEGA | ex,https://images.scrydex.com/pokemon/me3-21/small,https://images.scrydex.com/pokemon/me3-21/large
me3-20,me3,20,Staryu,Water,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-20/small,https://images.scrydex.com/pokemon/me3-20/large
me3-17,me3,17,Turtonator,Fire,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-17/small,https://images.scrydex.com/pokemon/me3-17/large
me3-16,me3,16,Salazzle ex,Fire,Pokémon,Stage 1 | ex,https://images.scrydex.com/pokemon/me3-16/small,https://images.scrydex.com/pokemon/me3-16/large
me3-15,me3,15,Salandit,Fire,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-15/small,https://images.scrydex.com/pokemon/me3-15/large
me3-8,me3,8,Spewpa,Grass,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me3-8/small,https://images.scrydex.com/pokemon/me3-8/large
me3-7,me3,7,Scatterbug,Grass,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-7/small,https://images.scrydex.com/pokemon/me3-7/large
me3-1,me3,1,Spinarak,Grass,Pokémon,Basic,https://images.scrydex.com/pokemon/me3-1/small,https://images.scrydex.com/pokemon/me3-1/large
me2pt5-295,me2pt5,295,Mega Dragonite ex,Dragon,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-295/small,https://images.scrydex.com/pokemon/me2pt5-295/large
me2pt5-294,me2pt5,294,Mega Charizard Y ex,Fire,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-294/small,https://images.scrydex.com/pokemon/me2pt5-294/large
me2pt5-293,me2pt5,293,Surfer,,Trainer,Supporter,https://images.scrydex.com/pokemon/me2pt5-293/small,https://images.scrydex.com/pokemon/me2pt5-293/large
me2pt5-292,me2pt5,292,Iris's Fighting Spirit,,Trainer,Supporter,https://images.scrydex.com/pokemon/me2pt5-292/small,https://images.scrydex.com/pokemon/me2pt5-292/large
me2pt5-291,me2pt5,291,Canari,,Trainer,Supporter,https://images.scrydex.com/pokemon/me2pt5-291/small,https://images.scrydex.com/pokemon/me2pt5-291/large
me2pt5-290,me2pt5,290,Mega Dragonite ex,Dragon,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-290/small,https://images.scrydex.com/pokemon/me2pt5-290/large
me2pt5-289,me2pt5,289,Steven's Metagross ex,Metal,Pokémon,Stage 2 | ex,https://images.scrydex.com/pokemon/me2pt5-289/small,https://images.scrydex.com/pokemon/me2pt5-289/large
me2pt5-288,me2pt5,288,Fezandipiti ex,Darkness,Pokémon,Basic | ex,https://images.scrydex.com/pokemon/me2pt5-288/small,https://images.scrydex.com/pokemon/me2pt5-288/large
me2pt5-287,me2pt5,287,Marnie's Grimmsnarl ex,Darkness,Pokémon,Stage 2 | ex,https://images.scrydex.com/pokemon/me2pt5-287/small,https://images.scrydex.com/pokemon/me2pt5-287/large
me2pt5-286,me2pt5,286,N's Zoroark ex,Darkness,Pokémon,Stage 1 | ex,https://images.scrydex.com/pokemon/me2pt5-286/small,https://images.scrydex.com/pokemon/me2pt5-286/large
me2pt5-285,me2pt5,285,Mega Scrafty ex,Darkness,Pokémon,Stage 1 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-285/small,https://images.scrydex.com/pokemon/me2pt5-285/large
me2pt5-284,me2pt5,284,Mega Gengar ex,Darkness,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-284/small,https://images.scrydex.com/pokemon/me2pt5-284/large
me2pt5-283,me2pt5,283,Mega Hawlucha ex,Fighting,Pokémon,Basic | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-283/small,https://images.scrydex.com/pokemon/me2pt5-283/large
me2pt5-282,me2pt5,282,Mega Diancie ex,Psychic,Pokémon,Basic | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-282/small,https://images.scrydex.com/pokemon/me2pt5-282/large
me2pt5-281,me2pt5,281,Team Rocket's Mewtwo ex,Psychic,Pokémon,Basic | ex,https://images.scrydex.com/pokemon/me2pt5-281/small,https://images.scrydex.com/pokemon/me2pt5-281/large
me2pt5-280,me2pt5,280,Lillie's Clefairy ex,Psychic,Pokémon,Basic | ex,https://images.scrydex.com/pokemon/me2pt5-280/small,https://images.scrydex.com/pokemon/me2pt5-280/large
me2pt5-279,me2pt5,279,Iono's Bellibolt ex,Lightning,Pokémon,Stage 1 | ex,https://images.scrydex.com/pokemon/me2pt5-279/small,https://images.scrydex.com/pokemon/me2pt5-279/large
me2pt5-278,me2pt5,278,Mega Eelektross ex,Lightning,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-278/small,https://images.scrydex.com/pokemon/me2pt5-278/large
me2pt5-277,me2pt5,277,Pikachu ex,Lightning,Pokémon,Basic | Tera | ex,https://images.scrydex.com/pokemon/me2pt5-277/small,https://images.scrydex.com/pokemon/me2pt5-277/large
me2pt5-276,me2pt5,276,Pikachu ex,Lightning,Pokémon,Basic | ex,https://images.scrydex.com/pokemon/me2pt5-276/small,https://images.scrydex.com/pokemon/me2pt5-276/large
me2pt5-275,me2pt5,275,Mega Froslass ex,Water,Pokémon,Stage 1 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-275/small,https://images.scrydex.com/pokemon/me2pt5-275/large
me2pt5-274,me2pt5,274,Mega Feraligatr ex,Water,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-274/small,https://images.scrydex.com/pokemon/me2pt5-274/large
me2pt5-273,me2pt5,273,Mega Emboar ex,Fire,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-273/small,https://images.scrydex.com/pokemon/me2pt5-273/large
me2pt5-272,me2pt5,272,Mega Meganium ex,Grass,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-272/small,https://images.scrydex.com/pokemon/me2pt5-272/large
me2pt5-271,me2pt5,271,Mega Dragonite ex,Dragon,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-271/small,https://images.scrydex.com/pokemon/me2pt5-271/large
me2pt5-270,me2pt5,270,Mega Scrafty ex,Darkness,Pokémon,Stage 1 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-270/small,https://images.scrydex.com/pokemon/me2pt5-270/large
me2pt5-269,me2pt5,269,Mega Gengar ex,Darkness,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-269/small,https://images.scrydex.com/pokemon/me2pt5-269/large
me2pt5-268,me2pt5,268,Mega Hawlucha ex,Fighting,Pokémon,Basic | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-268/small,https://images.scrydex.com/pokemon/me2pt5-268/large
me2pt5-267,me2pt5,267,Mega Diancie ex,Psychic,Pokémon,Basic | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-267/small,https://images.scrydex.com/pokemon/me2pt5-267/large
me2pt5-266,me2pt5,266,Mega Eelektross ex,Lightning,Pokémon,Stage 2 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-266/small,https://images.scrydex.com/pokemon/me2pt5-266/large
me2pt5-265,me2pt5,265,Mega Froslass ex,Water,Pokémon,Stage 1 | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-265/small,https://images.scrydex.com/pokemon/me2pt5-265/large
me2pt5-264,me2pt5,264,Ultra Ball,,Trainer,Item,https://images.scrydex.com/pokemon/me2pt5-264/small,https://images.scrydex.com/pokemon/me2pt5-264/large
me2pt5-263,me2pt5,263,Team Rocket's Transceiver,,Trainer,Item,https://images.scrydex.com/pokemon/me2pt5-263/small,https://images.scrydex.com/pokemon/me2pt5-263/large
me2pt5-262,me2pt5,262,N's PP Up,,Trainer,Item,https://images.scrydex.com/pokemon/me2pt5-262/small,https://images.scrydex.com/pokemon/me2pt5-262/large
me2pt5-261,me2pt5,261,Jamming Tower,,Trainer,Stadium,https://images.scrydex.com/pokemon/me2pt5-261/small,https://images.scrydex.com/pokemon/me2pt5-261/large
me2pt5-260,me2pt5,260,Glass Trumpet,,Trainer,Item,https://images.scrydex.com/pokemon/me2pt5-260/small,https://images.scrydex.com/pokemon/me2pt5-260/large
me2pt5-259,me2pt5,259,Counter Gain,,Trainer,Pokémon Tool,https://images.scrydex.com/pokemon/me2pt5-259/small,https://images.scrydex.com/pokemon/me2pt5-259/large
me2pt5-258,me2pt5,258,Cheren,,Trainer,Supporter,https://images.scrydex.com/pokemon/me2pt5-258/small,https://images.scrydex.com/pokemon/me2pt5-258/large
me2pt5-257,me2pt5,257,Canari,,Trainer,Supporter,https://images.scrydex.com/pokemon/me2pt5-257/small,https://images.scrydex.com/pokemon/me2pt5-257/large
me2pt5-256,me2pt5,256,Boss's Orders,,Trainer,Supporter,https://images.scrydex.com/pokemon/me2pt5-256/small,https://images.scrydex.com/pokemon/me2pt5-256/large
me2pt5-255,me2pt5,255,Black Belt's Training,,Trainer,Supporter,https://images.scrydex.com/pokemon/me2pt5-255/small,https://images.scrydex.com/pokemon/me2pt5-255/large
me2pt5-254,me2pt5,254,Anthea & Concordia,,Trainer,Supporter,https://images.scrydex.com/pokemon/me2pt5-254/small,https://images.scrydex.com/pokemon/me2pt5-254/large
me2pt5-253,me2pt5,253,Mega Audino ex,Colorless,Pokémon,Basic | MEGA | ex,https://images.scrydex.com/pokemon/me2pt5-253/small,https://images.scrydex.com/pokemon/me2pt5-253/large
me2pt5-252,me2pt5,252,Stunfisk ex,Fighting,Pokémon,Basic | ex,https://images.scrydex.com/pokemon/me2pt5-252/small,https://images.scrydex.com/pokemon/me2pt5-252/large
me2pt5-251,me2pt5,251,Sprigatito ex,Grass,Pokémon,Basic | ex,https://images.scrydex.com/pokemon/me2pt5-251/small,https://images.scrydex.com/pokemon/me2pt5-251/large
me2pt5-250,me2pt5,250,Fan Rotom,Colorless,Pokémon,Basic,https://images.scrydex.com/pokemon/me2pt5-250/small,https://images.scrydex.com/pokemon/me2pt5-250/large
me2pt5-249,me2pt5,249,Larry's Staraptor,Colorless,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me2pt5-249/small,https://images.scrydex.com/pokemon/me2pt5-249/large
me2pt5-248,me2pt5,248,Drakloak,Dragon,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me2pt5-248/small,https://images.scrydex.com/pokemon/me2pt5-248/large
me2pt5-247,me2pt5,247,Dreepy,Dragon,Pokémon,Basic,https://images.scrydex.com/pokemon/me2pt5-247/small,https://images.scrydex.com/pokemon/me2pt5-247/large
me2pt5-246,me2pt5,246,Mawile,Metal,Pokémon,Basic,https://images.scrydex.com/pokemon/me2pt5-246/small,https://images.scrydex.com/pokemon/me2pt5-246/large
me2pt5-245,me2pt5,245,Galarian Obstagoon,Darkness,Pokémon,Stage 2,https://images.scrydex.com/pokemon/me2pt5-245/small,https://images.scrydex.com/pokemon/me2pt5-245/large
me2pt5-244,me2pt5,244,Cynthia's Spiritomb,Darkness,Pokémon,Basic,https://images.scrydex.com/pokemon/me2pt5-244/small,https://images.scrydex.com/pokemon/me2pt5-244/large
me2pt5-243,me2pt5,243,Mightyena,Darkness,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me2pt5-243/small,https://images.scrydex.com/pokemon/me2pt5-243/large
me2pt5-242,me2pt5,242,Carbink,Fighting,Pokémon,Basic,https://images.scrydex.com/pokemon/me2pt5-242/small,https://images.scrydex.com/pokemon/me2pt5-242/large
me2pt5-241,me2pt5,241,Medicham,Fighting,Pokémon,Stage 1,https://images.scrydex.com/pokemon/me2pt5-241/small,https://images.scrydex.com/pokemon/me2pt5-241/large
